CustomerID,Frequency,Monetary,Recency,Cluster,CustomerSegment,AvgOrderValue,CustomerLifeSpan,PurchaseRate,CLV,LogFrequency,LogRecency
14984.0,4,1058.1399999999999,23,0,At Risk Customers,264.53499999999997,24,0.16666666666666666,176.35666666666663,1.6094379124341003,3.1780538303479458
14986.0,2,563.1,11,0,At Risk Customers,281.55,12,0.16666666666666666,93.85,1.0986122886681096,2.4849066497880004
14988.0,6,1704.11,15,0,At Risk Customers,284.0183333333333,16,0.375,639.04125,1.9459101490553132,2.772588722239781
14989.0,1,342.4,296,1,Active Customers,342.4,297,0.003367003367003367,1.1528619528619528,0.6931471805599453,5.6937321388027
14990.0,2,304.17,247,1,Active Customers,152.085,248,0.008064516129032258,2.452983870967742,1.0986122886681096,5.5134287461649825
14991.0,1,314.67,65,0,At Risk Customers,314.67,66,0.015151515151515152,4.7677272727272735,0.6931471805599453,4.189654742026425
14992.0,1,210.5,77,0,At Risk Customers,210.5,78,0.01282051282051282,2.6987179487179485,0.6931471805599453,4.356708826689592
14993.0,1,36.13,198,1,Active Customers,36.13,199,0.005025125628140704,0.18155778894472363,0.6931471805599453,5.293304824724492
14994.0,5,946.72,17,0,At Risk Customers,189.344,18,0.2777777777777778,262.9777777777778,1.791759469228055,2.8903717578961645
14996.0,2,442.28999999999996,116,0,At Risk Customers,221.14499999999998,117,0.017094017094017096,7.5605128205128205,1.0986122886681096,4.762173934797756
14997.0,1,230.4,290,1,Active Customers,230.4,291,0.003436426116838488,0.7917525773195876,0.6931471805599453,5.673323267171493
14998.0,2,338.31,63,0,At Risk Customers,169.155,64,0.03125,10.5721875,1.0986122886681096,4.1588830833596715
14999.0,1,129.48000000000002,227,1,Active Customers,129.48000000000002,228,0.0043859649122807015,0.5678947368421053,0.6931471805599453,5.429345628954441
15001.0,2,199.10999999999999,29,0,At Risk Customers,99.55499999999999,30,0.06666666666666667,13.274,1.0986122886681096,3.4011973816621555
15003.0,6,1027.03,108,0,At Risk Customers,171.17166666666665,109,0.05504587155963303,56.53376146788991,1.9459101490553132,4.6913478822291435
15006.0,1,277.4,88,0,At Risk Customers,277.4,89,0.011235955056179775,3.1168539325842692,0.6931471805599453,4.48863636973214
15008.0,2,360.0,115,0,At Risk Customers,180.0,116,0.017241379310344827,6.206896551724138,1.0986122886681096,4.7535901911063645
15011.0,2,416.6,30,0,At Risk Customers,208.3,31,0.06451612903225806,26.87741935483871,1.0986122886681096,3.4339872044851463
15012.0,2,429.78,8,0,At Risk Customers,214.89,9,0.2222222222222222,95.50666666666666,1.0986122886681096,2.1972245773362196
15013.0,10,1610.82,122,0,At Risk Customers,161.082,123,0.08130081300813008,130.96097560975608,2.3978952727983707,4.812184355372417
15015.0,13,2354.97,136,0,At Risk Customers,181.15153846153845,137,0.0948905109489051,223.46430656934302,2.639057329615259,4.919980925828125
15016.0,4,450.85,28,0,At Risk Customers,112.7125,29,0.13793103448275862,62.186206896551724,1.6094379124341003,3.367295829986474
15018.0,1,111.25,2,0,At Risk Customers,111.25,3,0.3333333333333333,37.08333333333333,0.6931471805599453,1.0986122886681096
15020.0,1,198.47,14,0,At Risk Customers,198.47,15,0.06666666666666667,13.231333333333334,0.6931471805599453,2.70805020110221
15022.0,1,281.05,312,1,Active Customers,281.05,313,0.003194888178913738,0.8979233226837061,0.6931471805599453,5.746203190540153
15025.0,1,617.83,203,1,Active Customers,617.83,204,0.004901960784313725,3.0285784313725492,0.6931471805599453,5.318119993844216
15026.0,2,579.89,10,0,At Risk Customers,289.945,11,0.18181818181818182,105.43454545454546,1.0986122886681096,2.3978952727983707
15027.0,6,2129.45,30,0,At Risk Customers,354.9083333333333,31,0.1935483870967742,412.1516129032258,1.9459101490553132,3.4339872044851463
15028.0,3,521.78,3,0,At Risk Customers,173.92666666666665,4,0.75,391.335,1.3862943611198906,1.3862943611198906
15029.0,1,365.1,254,1,Active Customers,365.1,255,0.00392156862745098,1.431764705882353,0.6931471805599453,5.541263545158426
15030.0,6,1461.63,15,0,At Risk Customers,243.60500000000002,16,0.375,548.11125,1.9459101490553132,2.772588722239781
15037.0,2,397.76,11,0,At Risk Customers,198.88,12,0.16666666666666666,66.29333333333332,1.0986122886681096,2.4849066497880004
15038.0,4,579.67,4,0,At Risk Customers,144.9175,5,0.8,463.736,1.6094379124341003,1.6094379124341003
15040.0,1,7.49,176,1,Active Customers,7.49,177,0.005649717514124294,0.042316384180790964,0.6931471805599453,5.176149732573829
15041.0,1,109.47,79,0,At Risk Customers,109.47,80,0.0125,1.3683750000000001,0.6931471805599453,4.382026634673881
15042.0,1,179.52,230,1,Active Customers,179.52,231,0.004329004329004329,0.7771428571428571,0.6931471805599453,5.442417710521793
15043.0,5,2333.3199999999997,98,0,At Risk Customers,466.66399999999993,99,0.050505050505050504,117.84444444444443,1.791759469228055,4.59511985013459
15046.0,10,2533.37,60,0,At Risk Customers,253.337,61,0.16393442622950818,415.30655737704916,2.3978952727983707,4.110873864173311
15048.0,1,98.7,3,0,At Risk Customers,98.7,4,0.25,24.675,0.6931471805599453,1.3862943611198906
15050.0,2,2349.5,56,0,At Risk Customers,1174.75,57,0.03508771929824561,82.43859649122807,1.0986122886681096,4.04305126783455
15055.0,3,549.12,109,0,At Risk Customers,183.04,110,0.02727272727272727,14.975999999999999,1.3862943611198906,4.700480365792417
15056.0,1,113.64999999999999,155,1,Active Customers,113.64999999999999,156,0.00641025641025641,0.728525641025641,0.6931471805599453,5.049856007249537
15057.0,3,1766.46,78,0,At Risk Customers,588.82,79,0.0379746835443038,67.08075949367088,1.3862943611198906,4.3694478524670215
15058.0,5,1285.04,11,0,At Risk Customers,257.008,12,0.4166666666666667,535.4333333333334,1.791759469228055,2.4849066497880004
15062.0,4,1597.76,58,0,At Risk Customers,399.44,59,0.06779661016949153,108.32271186440678,1.6094379124341003,4.07753744390572
15064.0,4,1254.41,45,0,At Risk Customers,313.6025,46,0.08695652173913043,109.07913043478261,1.6094379124341003,3.828641396489095
15065.0,1,168.73,45,0,At Risk Customers,168.73,46,0.021739130434782608,3.668043478260869,0.6931471805599453,3.828641396489095
15067.0,2,2118.12,48,0,At Risk Customers,1059.06,49,0.04081632653061224,86.4538775510204,1.0986122886681096,3.8918202981106265
15068.0,2,621.54,53,0,At Risk Customers,310.77,54,0.037037037037037035,23.019999999999996,1.0986122886681096,3.9889840465642745
15070.0,3,737.0500000000001,7,0,At Risk Customers,245.68333333333337,8,0.375,276.39375,1.3862943611198906,2.0794415416798357
15071.0,2,473.49,21,0,At Risk Customers,236.745,22,0.09090909090909091,43.04454545454546,1.0986122886681096,3.091042453358316
15072.0,1,187.51999999999998,114,0,At Risk Customers,187.51999999999998,115,0.008695652173913044,1.6306086956521737,0.6931471805599453,4.74493212836325
15073.0,5,1744.61,35,0,At Risk Customers,348.92199999999997,36,0.1388888888888889,242.30694444444444,1.791759469228055,3.58351893845611
15074.0,2,817.46,64,0,At Risk Customers,408.73,65,0.03076923076923077,25.152615384615387,1.0986122886681096,4.174387269895637
15076.0,2,566.89,127,0,At Risk Customers,283.445,128,0.015625,8.85765625,1.0986122886681096,4.852030263919617
15077.0,2,2428.08,129,0,At Risk Customers,1214.04,130,0.015384615384615385,37.35507692307692,1.0986122886681096,4.867534450455582
15080.0,2,546.25,62,0,At Risk Customers,273.125,63,0.031746031746031744,17.341269841269842,1.0986122886681096,4.143134726391533
15082.0,1,93.35000000000001,303,1,Active Customers,93.35000000000001,304,0.003289473684210526,0.3070723684210526,0.6931471805599453,5.717027701406222
15084.0,2,965.2,14,0,At Risk Customers,482.6,15,0.13333333333333333,128.69333333333333,1.0986122886681096,2.70805020110221
15085.0,1,347.54,364,1,Active Customers,347.54,365,0.0027397260273972603,0.9521643835616439,0.6931471805599453,5.8998973535824915
15086.0,2,218.53,199,1,Active Customers,109.265,200,0.01,2.1853000000000002,1.0986122886681096,5.298317366548036
15091.0,2,565.9,309,1,Active Customers,282.95,310,0.0064516129032258064,3.650967741935484,1.0986122886681096,5.736572297479192
15092.0,1,318.65,97,0,At Risk Customers,318.65,98,0.01020408163265306,3.2515306122448973,0.6931471805599453,4.584967478670572
15094.0,2,83.0,98,0,At Risk Customers,41.5,99,0.020202020202020204,1.676767676767677,1.0986122886681096,4.59511985013459
15095.0,6,1771.04,55,0,At Risk Customers,295.17333333333335,56,0.10714285714285714,189.7542857142857,1.9459101490553132,4.02535169073515
15097.0,2,660.27,218,1,Active Customers,330.135,219,0.0091324200913242,6.0298630136986295,1.0986122886681096,5.389071729816501
15101.0,4,1160.41,150,1,Active Customers,290.1025,151,0.026490066225165563,30.739337748344372,1.6094379124341003,5.017279836814924
15102.0,2,554.67,165,1,Active Customers,277.335,166,0.012048192771084338,6.682771084337349,1.0986122886681096,5.111987788356544
15105.0,2,795.98,65,0,At Risk Customers,397.99,66,0.030303030303030304,24.12060606060606,1.0986122886681096,4.189654742026425
15107.0,4,620.85,7,0,At Risk Customers,155.2125,8,0.5,310.425,1.6094379124341003,2.0794415416798357
15109.0,2,498.15000000000003,214,1,Active Customers,249.07500000000002,215,0.009302325581395349,4.633953488372093,1.0986122886681096,5.3706380281276624
15110.0,2,509.75,38,0,At Risk Customers,254.875,39,0.05128205128205128,26.14102564102564,1.0986122886681096,3.6635616461296463
15111.0,3,1163.39,7,0,At Risk Customers,387.7966666666667,8,0.375,436.27125,1.3862943611198906,2.0794415416798357
15112.0,1,209.4,246,1,Active Customers,209.4,247,0.004048582995951417,0.8477732793522268,0.6931471805599453,5.5093883366279774
15114.0,2,639.56,18,0,At Risk Customers,319.78,19,0.10526315789473684,67.32210526315788,1.0986122886681096,2.9444389791664403
15115.0,1,191.74,367,1,Active Customers,191.74,368,0.002717391304347826,0.5210326086956522,0.6931471805599453,5.908082938168931
15117.0,3,934.19,83,0,At Risk Customers,311.3966666666667,84,0.03571428571428571,33.36392857142857,1.3862943611198906,4.430816798843313
15122.0,8,2853.4900000000002,57,0,At Risk Customers,356.68625000000003,58,0.13793103448275862,393.5848275862069,2.1972245773362196,4.060443010546419
15123.0,3,2456.86,56,0,At Risk Customers,818.9533333333334,57,0.05263157894736842,129.3084210526316,1.3862943611198906,4.04305126783455
15124.0,2,266.63,111,0,At Risk Customers,133.315,112,0.017857142857142856,4.7612499999999995,1.0986122886681096,4.718498871295094
15125.0,9,5496.39,114,0,At Risk Customers,610.71,115,0.0782608695652174,430.1522608695653,2.302585092994046,4.74493212836325
15126.0,2,449.49,171,1,Active Customers,224.745,172,0.011627906976744186,5.226627906976744,1.0986122886681096,5.147494476813453
15127.0,1,304.97,154,1,Active Customers,304.97,155,0.0064516129032258064,1.9675483870967743,0.6931471805599453,5.043425116919247
15128.0,1,312.68,65,0,At Risk Customers,312.68,66,0.015151515151515152,4.737575757575758,0.6931471805599453,4.189654742026425
15131.0,1,80.28,29,0,At Risk Customers,80.28,30,0.03333333333333333,2.676,0.6931471805599453,3.4011973816621555
15133.0,2,824.48,17,0,At Risk Customers,412.24,18,0.1111111111111111,91.60888888888888,1.0986122886681096,2.8903717578961645
15134.0,2,208.3,16,0,At Risk Customers,104.15,17,0.11764705882352941,24.50588235294118,1.0986122886681096,2.833213344056216
15135.0,1,166.63,191,1,Active Customers,166.63,192,0.005208333333333333,0.8678645833333333,0.6931471805599453,5.2574953720277815
15137.0,2,823.4,155,1,Active Customers,411.7,156,0.01282051282051282,10.556410256410256,1.0986122886681096,5.049856007249537
15138.0,1,502.52,28,0,At Risk Customers,502.52,29,0.034482758620689655,17.328275862068963,0.6931471805599453,3.367295829986474
15140.0,1,889.44,77,0,At Risk Customers,889.44,78,0.01282051282051282,11.403076923076924,0.6931471805599453,4.356708826689592
15141.0,7,1388.47,92,0,At Risk Customers,198.35285714285715,93,0.07526881720430108,104.50849462365592,2.0794415416798357,4.532599493153256
15142.0,5,2121.18,45,0,At Risk Customers,424.236,46,0.10869565217391304,230.56304347826085,1.791759469228055,3.828641396489095
15143.0,1,304.18,67,0,At Risk Customers,304.18,68,0.014705882352941176,4.473235294117647,0.6931471805599453,4.219507705176107
15149.0,4,1033.81,211,1,Active Customers,258.4525,212,0.018867924528301886,19.505849056603772,1.6094379124341003,5.356586274672012
15150.0,3,3686.61,91,0,At Risk Customers,1228.8700000000001,92,0.03260869565217391,120.21554347826088,1.3862943611198906,4.5217885770490405
15151.0,2,2085.61,58,0,At Risk Customers,1042.805,59,0.03389830508474576,70.69864406779661,1.0986122886681096,4.07753744390572
15152.0,1,518.14,336,1,Active Customers,518.14,337,0.002967359050445104,1.537507418397626,0.6931471805599453,5.820082930352362
15154.0,2,1089.44,113,0,At Risk Customers,544.72,114,0.017543859649122806,19.11298245614035,1.0986122886681096,4.736198448394496
15155.0,1,383.96999999999997,18,0,At Risk Customers,383.96999999999997,19,0.05263157894736842,20.20894736842105,0.6931471805599453,2.9444389791664403
15157.0,2,718.04,204,1,Active Customers,359.02,205,0.00975609756097561,7.005268292682927,1.0986122886681096,5.3230099791384085
15158.0,1,204.62,36,0,At Risk Customers,204.62,37,0.02702702702702703,5.530270270270271,0.6931471805599453,3.6109179126442243
15159.0,4,3475.7200000000003,30,0,At Risk Customers,868.9300000000001,31,0.12903225806451613,448.48,1.6094379124341003,3.4339872044851463
15160.0,3,431.11,9,0,At Risk Customers,143.70333333333335,10,0.3,129.333,1.3862943611198906,2.302585092994046
15161.0,1,119.92,23,0,At Risk Customers,119.92,24,0.041666666666666664,4.996666666666666,0.6931471805599453,3.1780538303479458
15162.0,1,312.9,366,1,Active Customers,312.9,367,0.0027247956403269754,0.8525885558583105,0.6931471805599453,5.905361848054571
15164.0,6,1203.53,24,0,At Risk Customers,200.58833333333334,25,0.24,288.8472,1.9459101490553132,3.2188758248682006
15165.0,1,487.75,8,0,At Risk Customers,487.75,9,0.1111111111111111,54.19444444444444,0.6931471805599453,2.1972245773362196
15166.0,1,167.16,102,0,At Risk Customers,167.16,103,0.009708737864077669,1.622912621359223,0.6931471805599453,4.634728988229636
15167.0,4,1468.82,42,0,At Risk Customers,367.205,43,0.09302325581395349,136.63441860465116,1.6094379124341003,3.7612001156935624
15169.0,2,569.22,17,0,At Risk Customers,284.61,18,0.1111111111111111,63.24666666666667,1.0986122886681096,2.8903717578961645
15170.0,1,81.15,41,0,At Risk Customers,81.15,42,0.023809523809523808,1.9321428571428572,0.6931471805599453,3.7376696182833684
15173.0,7,1494.6,15,0,At Risk Customers,213.5142857142857,16,0.4375,653.8874999999999,2.0794415416798357,2.772588722239781
15174.0,1,345.71,45,0,At Risk Customers,345.71,46,0.021739130434782608,7.515434782608695,0.6931471805599453,3.828641396489095
15176.0,1,988.04,302,1,Active Customers,988.04,303,0.0033003300330033004,3.260858085808581,0.6931471805599453,5.713732805509369
15177.0,1,948.93,60,0,At Risk Customers,948.93,61,0.01639344262295082,15.556229508196722,0.6931471805599453,4.110873864173311
15181.0,2,510.72,55,0,At Risk Customers,255.36,56,0.03571428571428571,18.24,1.0986122886681096,4.02535169073515
15183.0,3,639.93,182,1,Active Customers,213.30999999999997,183,0.01639344262295082,10.490655737704918,1.3862943611198906,5.209486152841421
15184.0,2,283.19,22,0,At Risk Customers,141.595,23,0.08695652173913043,24.625217391304346,1.0986122886681096,3.1354942159291497
15186.0,3,991.7900000000001,109,0,At Risk Customers,330.5966666666667,110,0.02727272727272727,27.048818181818184,1.3862943611198906,4.700480365792417
15188.0,1,310.43,360,1,Active Customers,310.43,361,0.002770083102493075,0.8599168975069252,0.6931471805599453,5.8888779583328805
15189.0,5,1298.99,16,0,At Risk Customers,259.798,17,0.29411764705882354,382.0558823529412,1.791759469228055,2.833213344056216
15190.0,1,834.4399999999999,69,0,At Risk Customers,834.4399999999999,70,0.014285714285714285,11.920571428571428,0.6931471805599453,4.248495242049359
15191.0,3,588.05,98,0,At Risk Customers,196.01666666666665,99,0.030303030303030304,17.81969696969697,1.3862943611198906,4.59511985013459
15196.0,2,313.7,67,0,At Risk Customers,156.85,68,0.029411764705882353,9.226470588235294,1.0986122886681096,4.219507705176107
15197.0,3,797.9,29,0,At Risk Customers,265.96666666666664,30,0.1,79.78999999999999,1.3862943611198906,3.4011973816621555
15198.0,3,377.71,43,0,At Risk Customers,125.90333333333332,44,0.06818181818181818,25.752954545454543,1.3862943611198906,3.784189633918261
15200.0,1,549.05,129,0,At Risk Customers,549.05,130,0.007692307692307693,4.223461538461538,0.6931471805599453,4.867534450455582
15201.0,2,606.4100000000001,74,0,At Risk Customers,303.20500000000004,75,0.02666666666666667,16.170933333333338,1.0986122886681096,4.31748811353631
15202.0,3,6001.49,55,0,At Risk Customers,2000.4966666666667,56,0.05357142857142857,321.50839285714284,1.3862943611198906,4.02535169073515
15207.0,3,683.9200000000001,51,0,At Risk Customers,227.97333333333336,52,0.057692307692307696,39.45692307692308,1.3862943611198906,3.9512437185814275
15208.0,1,100.4,58,0,At Risk Customers,100.4,59,0.01694915254237288,1.7016949152542373,0.6931471805599453,4.07753744390572
15209.0,1,178.98000000000002,365,1,Active Customers,178.98000000000002,366,0.00273224043715847,0.489016393442623,0.6931471805599453,5.902633333401366
15210.0,2,845.01,13,0,At Risk Customers,422.505,14,0.14285714285714285,120.71571428571428,1.0986122886681096,2.639057329615259
15211.0,1,383.07,0,0,At Risk Customers,383.07,1,1.0,383.07,0.6931471805599453,0.0
15212.0,1,106.47999999999999,11,0,At Risk Customers,106.47999999999999,12,0.08333333333333333,8.873333333333331,0.6931471805599453,2.4849066497880004
15215.0,4,1687.49,28,0,At Risk Customers,421.8725,29,0.13793103448275862,232.75724137931033,1.6094379124341003,3.367295829986474
15216.0,1,389.49,253,1,Active Customers,389.49,254,0.003937007874015748,1.5334251968503938,0.6931471805599453,5.537334267018537
15217.0,1,426.24,198,1,Active Customers,426.24,199,0.005025125628140704,2.1419095477386936,0.6931471805599453,5.293304824724492
15219.0,1,379.7,283,1,Active Customers,379.7,284,0.0035211267605633804,1.3369718309859155,0.6931471805599453,5.648974238161206
15222.0,10,2965.91,107,0,At Risk Customers,296.591,108,0.09259259259259259,274.6212962962963,2.3978952727983707,4.68213122712422
15223.0,3,662.2,244,1,Active Customers,220.73333333333335,245,0.012244897959183673,8.108571428571429,1.3862943611198906,5.501258210544727
15224.0,3,549.28,147,1,Active Customers,183.09333333333333,148,0.02027027027027027,11.134054054054054,1.3862943611198906,4.997212273764115
15227.0,4,1269.0900000000001,31,0,At Risk Customers,317.27250000000004,32,0.125,158.63625000000002,1.6094379124341003,3.4657359027997265
15228.0,2,2193.56,63,0,At Risk Customers,1096.78,64,0.03125,68.54875,1.0986122886681096,4.1588830833596715
15229.0,1,160.5,221,1,Active Customers,160.5,222,0.0045045045045045045,0.7229729729729729,0.6931471805599453,5.402677381872279
15231.0,1,250.26,256,1,Active Customers,250.26,257,0.0038910505836575876,0.9737743190661479,0.6931471805599453,5.54907608489522
15233.0,1,59.400000000000006,36,0,At Risk Customers,59.400000000000006,37,0.02702702702702703,1.6054054054054057,0.6931471805599453,3.6109179126442243
15241.0,3,1293.72,65,0,At Risk Customers,431.24,66,0.045454545454545456,58.80545454545455,1.3862943611198906,4.189654742026425
15242.0,1,302.04,57,0,At Risk Customers,302.04,58,0.017241379310344827,5.207586206896552,0.6931471805599453,4.060443010546419
15243.0,1,610.6,70,0,At Risk Customers,610.6,71,0.014084507042253521,8.6,0.6931471805599453,4.2626798770413155
15244.0,1,280.51,301,1,Active Customers,280.51,302,0.0033112582781456954,0.928841059602649,0.6931471805599453,5.71042701737487
15245.0,5,2095.0,37,0,At Risk Customers,419.0,38,0.13157894736842105,275.6578947368421,1.791759469228055,3.6375861597263857
15246.0,1,266.25,190,1,Active Customers,266.25,191,0.005235602094240838,1.393979057591623,0.6931471805599453,5.25227342804663
15247.0,2,620.06,112,0,At Risk Customers,310.03,113,0.017699115044247787,10.974513274336282,1.0986122886681096,4.727387818712341
15248.0,3,1893.93,46,0,At Risk Customers,631.3100000000001,47,0.06382978723404255,120.88914893617022,1.3862943611198906,3.8501476017100584
15249.0,5,2577.54,65,0,At Risk Customers,515.508,66,0.07575757575757576,195.26818181818183,1.791759469228055,4.189654742026425
15250.0,1,60.0,275,1,Active Customers,60.0,276,0.0036231884057971015,0.21739130434782608,0.6931471805599453,5.62040086571715
15252.0,3,1362.63,56,0,At Risk Customers,454.21000000000004,57,0.05263157894736842,71.71736842105264,1.3862943611198906,4.04305126783455
15253.0,3,1136.89,38,0,At Risk Customers,378.96333333333337,39,0.07692307692307693,87.45307692307694,1.3862943611198906,3.6635616461296463
15254.0,2,787.99,181,1,Active Customers,393.995,182,0.01098901098901099,8.65923076923077,1.0986122886681096,5.204006687076795
15255.0,8,2815.17,31,0,At Risk Customers,351.89625,32,0.25,703.7925,2.1972245773362196,3.4657359027997265
15256.0,1,71.95,196,1,Active Customers,71.95,197,0.005076142131979695,0.36522842639593905,0.6931471805599453,5.2832037287379885
15257.0,1,368.75,49,0,At Risk Customers,368.75,50,0.02,7.375,0.6931471805599453,3.912023005428146
15259.0,4,1182.3799999999999,147,1,Active Customers,295.59499999999997,148,0.02702702702702703,31.956216216216216,1.6094379124341003,4.997212273764115
15261.0,3,1253.18,16,0,At Risk Customers,417.7266666666667,17,0.17647058823529413,221.14941176470592,1.3862943611198906,2.833213344056216
15262.0,2,239.87,15,0,At Risk Customers,119.935,16,0.125,29.98375,1.0986122886681096,2.772588722239781
15264.0,1,454.66,165,1,Active Customers,454.66,166,0.006024096385542169,2.738915662650603,0.6931471805599453,5.111987788356544
15265.0,2,1839.52,239,1,Active Customers,919.76,240,0.008333333333333333,15.329333333333333,1.0986122886681096,5.480638923341991
15266.0,4,732.91,14,0,At Risk Customers,183.2275,15,0.26666666666666666,195.44266666666667,1.6094379124341003,2.70805020110221
15268.0,3,961.9000000000001,113,0,At Risk Customers,320.6333333333334,114,0.02631578947368421,25.313157894736843,1.3862943611198906,4.736198448394496
15269.0,2,816.56,15,0,At Risk Customers,408.28,16,0.125,102.07,1.0986122886681096,2.772588722239781
15272.0,4,1309.01,85,0,At Risk Customers,327.2525,86,0.046511627906976744,60.88418604651163,1.6094379124341003,4.454347296253507
15273.0,1,228.96,234,1,Active Customers,228.96,235,0.00425531914893617,0.9742978723404255,0.6931471805599453,5.459585514144159
15276.0,3,491.17,29,0,At Risk Customers,163.72333333333333,30,0.1,49.117,1.3862943611198906,3.4011973816621555
15277.0,1,220.44,60,0,At Risk Customers,220.44,61,0.01639344262295082,3.6137704918032787,0.6931471805599453,4.110873864173311
15278.0,4,496.15999999999997,196,1,Active Customers,124.03999999999999,197,0.02030456852791878,10.07431472081218,1.6094379124341003,5.2832037287379885
15279.0,4,1290.03,15,0,At Risk Customers,322.5075,16,0.25,322.5075,1.6094379124341003,2.772588722239781
15280.0,2,284.4,123,0,At Risk Customers,142.2,124,0.016129032258064516,4.587096774193548,1.0986122886681096,4.820281565605037
15282.0,1,348.59,205,1,Active Customers,348.59,206,0.0048543689320388345,1.6921844660194172,0.6931471805599453,5.327876168789581
15283.0,3,148.33,25,0,At Risk Customers,49.443333333333335,26,0.11538461538461539,17.115000000000002,1.3862943611198906,3.258096538021482
15284.0,1,24.75,135,0,At Risk Customers,24.75,136,0.007352941176470588,0.18198529411764705,0.6931471805599453,4.912654885736052
15285.0,1,94.92,42,0,At Risk Customers,94.92,43,0.023255813953488372,2.2074418604651163,0.6931471805599453,3.7612001156935624
15287.0,3,369.34000000000003,14,0,At Risk Customers,123.11333333333334,15,0.2,73.86800000000001,1.3862943611198906,2.70805020110221
15289.0,2,653.3100000000001,93,0,At Risk Customers,326.65500000000003,94,0.02127659574468085,13.900212765957448,1.0986122886681096,4.543294782270004
15290.0,8,2553.06,28,0,At Risk Customers,319.1325,29,0.27586206896551724,704.2924137931034,2.1972245773362196,3.367295829986474
15293.0,1,247.5,300,1,Active Customers,247.5,301,0.0033222591362126247,0.8222591362126246,0.6931471805599453,5.707110264748875
15294.0,1,233.35,45,0,At Risk Customers,233.35,46,0.021739130434782608,5.072826086956521,0.6931471805599453,3.828641396489095
15295.0,1,207.04,289,1,Active Customers,207.04,290,0.0034482758620689655,0.7139310344827586,0.6931471805599453,5.66988092298052
15296.0,6,6650.17,55,0,At Risk Customers,1108.3616666666667,56,0.10714285714285714,712.5182142857143,1.9459101490553132,4.02535169073515
15302.0,1,308.0,365,1,Active Customers,308.0,366,0.00273224043715847,0.8415300546448088,0.6931471805599453,5.902633333401366
15303.0,2,650.16,200,1,Active Customers,325.08,201,0.009950248756218905,6.469253731343283,1.0986122886681096,5.303304908059076
15304.0,2,225.15,3,0,At Risk Customers,112.575,4,0.5,112.575,1.0986122886681096,1.3862943611198906
15305.0,1,93.6,190,1,Active Customers,93.6,191,0.005235602094240838,0.4900523560209424,0.6931471805599453,5.25227342804663
15306.0,6,2310.38,135,0,At Risk Customers,385.06333333333333,136,0.04411764705882353,101.92852941176471,1.9459101490553132,4.912654885736052
15309.0,4,797.96,245,1,Active Customers,199.49,246,0.016260162601626018,12.974959349593497,1.6094379124341003,5.5053315359323625
15310.0,1,1634.64,113,0,At Risk Customers,1634.64,114,0.008771929824561403,14.338947368421053,0.6931471805599453,4.736198448394496
15314.0,2,492.47999999999996,48,0,At Risk Customers,246.23999999999998,49,0.04081632653061224,20.101224489795914,1.0986122886681096,3.8918202981106265
15317.0,1,129.75,312,1,Active Customers,129.75,313,0.003194888178913738,0.4145367412140575,0.6931471805599453,5.746203190540153
15321.0,9,3961.42,72,0,At Risk Customers,440.15777777777777,73,0.1232876712328767,488.39424657534244,2.302585092994046,4.290459441148391
15322.0,1,711.18,111,0,At Risk Customers,711.18,112,0.008928571428571428,6.349821428571428,0.6931471805599453,4.718498871295094
15323.0,3,434.6,197,1,Active Customers,144.86666666666667,198,0.015151515151515152,6.584848484848485,1.3862943611198906,5.288267030694535
15324.0,1,140.22000000000003,336,1,Active Customers,140.22000000000003,337,0.002967359050445104,0.41608308605341254,0.6931471805599453,5.820082930352362
15325.0,7,1439.72,30,0,At Risk Customers,205.67428571428573,31,0.22580645161290322,325.09806451612906,2.0794415416798357,3.4339872044851463
15326.0,4,1388.81,244,1,Active Customers,347.2025,245,0.0163265306122449,22.674448979591837,1.6094379124341003,5.501258210544727
15328.0,1,107.24,42,0,At Risk Customers,107.24,43,0.023255813953488372,2.493953488372093,0.6931471805599453,3.7612001156935624
15331.0,3,767.91,134,0,At Risk Customers,255.97,135,0.022222222222222223,17.064666666666668,1.3862943611198906,4.90527477843843
15336.0,1,240.5,36,0,At Risk Customers,240.5,37,0.02702702702702703,6.5,0.6931471805599453,3.6109179126442243
15337.0,1,373.02,46,0,At Risk Customers,373.02,47,0.02127659574468085,7.936595744680851,0.6931471805599453,3.8501476017100584
15338.0,1,277.93,312,1,Active Customers,277.93,313,0.003194888178913738,0.8879552715654951,0.6931471805599453,5.746203190540153
15339.0,5,1246.95,56,0,At Risk Customers,249.39000000000001,57,0.08771929824561403,109.38157894736842,1.791759469228055,4.04305126783455
15340.0,1,105.5,196,1,Active Customers,105.5,197,0.005076142131979695,0.5355329949238579,0.6931471805599453,5.2832037287379885
15341.0,1,382.2,84,0,At Risk Customers,382.2,85,0.011764705882352941,4.496470588235294,0.6931471805599453,4.442651256490317
15346.0,2,343.7,60,0,At Risk Customers,171.85,61,0.03278688524590164,11.268852459016394,1.0986122886681096,4.110873864173311
15350.0,2,547.6,8,0,At Risk Customers,273.8,9,0.2222222222222222,121.68888888888888,1.0986122886681096,2.1972245773362196
15352.0,1,111.15,183,1,Active Customers,111.15,184,0.005434782608695652,0.6040760869565217,0.6931471805599453,5.214935757608986
15354.0,3,284.4,238,1,Active Customers,94.8,239,0.012552301255230125,3.5698744769874473,1.3862943611198906,5.476463551931511
